SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC
PC-2024-004213,2024-09-20,2024-09-20T15:10:00Z,2024-09-21T19:10:00Z,2024-09-22T20:10:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,41744,Dos Hermanas,Sur,R-SEV01-02,Van,10.5,10+ kg,11.47,0.95,12.42,Delivered,1.0,SAP_S4,Snowflake,8225404214,SF_BATCH_20240905,2024-10-26T15:44:00Z
PC-2024-004512,2024-09-20,2024-09-20T17:45:00Z,2024-09-22T01:45:00Z,2024-09-22T09:45:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,28286,Alcorcón,Centro,R-MAD02-01,Van,2.8,1-5 kg,8.63,0.7,9.33,Delivered,1.0,ParcelOps,Snowflake,8225404513,SF_BATCH_20240905,2024-10-07T18:14:00Z
PC-2024-004604,2024-09-21,2024-09-21T06:20:00Z,2024-09-23T14:20:00Z,2024-09-23T19:20:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,46603,Valencia,Este,R-VAL02-01,Van,0.7,0-1 kg,6.38,0.44,6.82,Delivered,1.0,ParcelOps,Snowflake,8225404605,SF_BATCH_20240905,2024-11-04T06:30:00Z
PC-2024-004239,2024-09-21,2024-09-21T07:25:00Z,2024-09-21T16:25:00Z,2024-09-21T18:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,41664,Huelva,Sur,R-SEV01-02,Van,16.3,10+ kg,18.89,1.48,20.37,Delivered,1.0,SAP_ECC,Snowflake,8225404240,SF_BATCH_20240905,2024-10-03T07:27:00Z
PC-2024-004413,2024-09-21,2024-09-21T07:45:00Z,2024-09-22T17:45:00Z,2024-09-22T19:45:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,46249,Tarragona,Este,R-VAL02-01,Van,5.3,5-10 kg,8.98,0.63,9.61,Delivered,2.0,SAP_S4,Snowflake,8225404414,SF_BATCH_20240905,2024-10-17T08:03:00Z
PC-2024-004563,2024-09-21,2024-09-21T08:45:00Z,2024-09-21T16:45:00Z,2024-09-21T18:45:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28980,Getafe,Centro,R-MAD02-01,Van,1.3,1-5 kg,17.39,1.2,18.59,Delivered,1.0,SAP_S4,Snowflake,8225404564,SF_BATCH_20240905,2024-10-19T08:49:00Z
PC-2024-004316,2024-09-21,2024-09-21T10:40:00Z,2024-09-22T16:40:00Z,2024-09-23T03:40:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46559,Valencia,Este,R-VAL02-01,Van,19.3,10+ kg,10.34,0.86,11.2,Delivered,2.0,SAP_S4,Snowflake,8225404317,SF_BATCH_20240905,2024-11-03T11:38:00Z
PC-2024-004407,2024-09-21,2024-09-21T10:55:00Z,2024-09-22T22:55:00Z,2024-09-25T00:55:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,ECO,Economy,Low,72,False,50945,Teruel,Noreste,R-ZAR01-01,Linehaul,12.0,10+ kg,9.32,0.7,10.02,Delivered,2.0,SAP_S4,Snowflake,8225404408,SF_BATCH_20240905,2024-10-19T11:24:00Z
PC-2024-004401,2024-09-21,2024-09-21T11:05:00Z,2024-09-23T16:05:00Z,2024-09-25T00:05:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,46909,Barcelona,Este,R-VAL02-01,Van,2.1,1-5 kg,7.67,0.57,8.24,Delivered,1.0,SAP_S4,Snowflake,8225404402,SF_BATCH_20240905,2024-10-13T11:52:00Z
PC-2024-004646,2024-09-21,2024-09-21T11:45:00Z,2024-09-22T03:45:00Z,2024-09-22T08:45:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,50408,Logroño,Noreste,R-ZAR01-01,Linehaul,6.6,5-10 kg,12.55,0.98,13.53,Delivered,1.0,SAP_S4,Snowflake,8225404647,SF_BATCH_20240905,2024-11-01T12:42:00Z
PC-2024-004201,2024-09-21,2024-09-21T12:40:00Z,2024-09-23T04:40:00Z,2024-09-24T10:40:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,46376,Hospitalet de Llobregat,Este,R-BCN01-02,Van,8.4,5-10 kg,8.79,0.64,9.43,Delivered,1.0,SAP_S4,Snowflake,8225404202,SF_BATCH_20240905,2024-09-28T13:33:00Z
PC-2024-004398,2024-09-21,2024-09-21T12:50:00Z,2024-09-22T08:50:00Z,2024-09-23T02:50:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,STD,Standard,Normal,48,False,28811,Leganés,Centro,R-MAD02-01,Van,7.3,5-10 kg,9.01,0.67,9.68,Delivered,1.0,SAP_ECC,Snowflake,8225404399,SF_BATCH_20240905,2024-10-31T13:36:00Z
PC-2024-004378,2024-09-21,2024-09-21T12:55:00Z,2024-09-22T17:55:00Z,2024-09-24T10:55:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,46901,Castellón,Este,R-VAL02-01,Van,3.8,1-5 kg,7.19,0.58,7.77,Delivered,2.0,ParcelOps,Snowflake,8225404379,SF_BATCH_20240905,2024-10-20T13:17:00Z
PC-2024-004436,2024-09-21,2024-09-21T13:45:00Z,2024-09-21T22:45:00Z,2024-09-22T12:45:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,46488,Castellón,Este,R-BCN01-02,Van,6.5,5-10 kg,14.0,1.01,15.01,Delivered,1.0,SAP_S4,Snowflake,8225404437,SF_BATCH_20240905,2024-09-28T14:08:00Z
PC-2024-004659,2024-09-21,2024-09-21T13:45:00Z,2024-09-22T15:45:00Z,2024-09-24T01:45:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,28108,Alcalá de Henares,Centro,R-MAD02-01,Van,20.0,10+ kg,9.94,0.66,10.6,Delivered,1.0,SAP_S4,Snowflake,8225404660,SF_BATCH_20240905,2024-09-28T14:07:00Z
PC-2024-004505,2024-09-21,2024-09-21T14:15:00Z,2024-09-22T03:15:00Z,2024-09-22T19:15:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,41730,Jerez de la Frontera,Sur,R-SEV01-02,Van,4.4,1-5 kg,11.89,0.89,12.78,Delivered,1.0,SAP_ECC,Snowflake,8225404506,SF_BATCH_20240905,2024-10-03T14:57:00Z
PC-2024-004532,2024-09-21,2024-09-21T14:55:00Z,2024-09-23T02:55:00Z,2024-09-23T15:55:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-107,MetroBooks,SMB,B2C,SAM,STD,Standard,Normal,48,False,46765,Barcelona,Este,R-VAL02-01,Van,3.4,1-5 kg,7.98,0.64,8.62,Delivered,1.0,SAP_S4,Snowflake,8225404533,SF_BATCH_20240905,2024-10-23T15:18:00Z
PC-2024-004421,2024-09-21,2024-09-21T15:20:00Z,2024-09-22T00:20:00Z,2024-09-22T10:20:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28113,Alcalá de Henares,Centro,R-MAD01-02,Van,6.8,5-10 kg,12.28,0.93,13.21,Delivered,1.0,SAP_S4,Snowflake,8225404422,SF_BATCH_20240905,2024-10-23T15:21:00Z
PC-2024-004263,2024-09-21,2024-09-21T16:05:00Z,2024-09-22T09:05:00Z,2024-09-22T11:05:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28091,Coslada,Centro,R-MAD02-01,Van,9.6,5-10 kg,13.29,0.9,14.19,Delivered,2.0,ParcelOps,Snowflake,8225404264,SF_BATCH_20240905,2024-10-09T16:35:00Z
PC-2024-004255,2024-09-22,2024-09-22T07:45:00Z,2024-09-22T19:45:00Z,2024-09-23T08:45:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,50620,Teruel,Noreste,R-ZAR01-01,Linehaul,17.6,10+ kg,14.89,1.14,16.03,Delivered,2.0,SAP_S4,Snowflake,8225404256,SF_BATCH_20240905,2024-10-26T07:52:00Z
PC-2024-004528,2024-09-22,2024-09-22T08:40:00Z,2024-09-22T21:40:00Z,2024-09-23T06:40:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,EXP,Express,High,24,False,28066,Alcorcón,Centro,R-MAD02-01,Van,3.2,1-5 kg,12.17,0.85,13.02,Delivered,1.0,SAP_S4,Snowflake,8225404529,SF_BATCH_20240905,2024-10-02T09:34:00Z
PC-2024-004418,2024-09-22,2024-09-22T09:25:00Z,2024-09-23T14:25:00Z,2024-09-24T15:25:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,46379,Tarragona,Este,R-BCN01-02,Van,2.2,1-5 kg,8.57,0.59,9.16,Delivered,2.0,ParcelOps,Snowflake,8225404419,SF_BATCH_20240905,2024-11-01T10:11:00Z
PC-2024-004379,2024-09-22,2024-09-22T09:40:00Z,2024-09-23T18:40:00Z,2024-09-25T11:40:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,ECO,Economy,Low,72,False,46415,Barcelona,Este,R-VAL02-01,Van,3.4,1-5 kg,7.16,0.56,7.72,Delivered,1.0,SAP_ECC,Snowflake,8225404380,SF_BATCH_20240905,2024-10-06T09:55:00Z
PC-2024-004605,2024-09-22,2024-09-22T09:50:00Z,2024-09-23T03:50:00Z,2024-09-23T10:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46440,Tarragona,Este,R-BCN01-02,Van,4.3,1-5 kg,12.09,0.99,13.08,Delivered,1.0,ParcelOps,Snowflake,8225404606,SF_BATCH_20240905,2024-10-23T09:52:00Z
PC-2024-004634,2024-09-22,2024-09-22T10:50:00Z,2024-09-23T16:50:00Z,2024-09-24T19:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,46324,Badalona,Este,R-BCN01-02,Van,2.3,1-5 kg,8.04,0.66,8.7,Delivered,1.0,SAP_S4,Snowflake,8225404635,SF_BATCH_20240905,2024-10-21T11:28:00Z
PC-2024-004274,2024-09-22,2024-09-22T10:55:00Z,2024-09-23T08:55:00Z,2024-09-24T04:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,46976,Tarragona,Este,R-BCN01-02,Van,3.6,1-5 kg,8.68,0.61,9.29,Delivered,1.0,SAP_S4,Snowflake,8225404275,SF_BATCH_20240905,2024-10-29T11:02:00Z
PC-2024-004420,2024-09-22,2024-09-22T11:25:00Z,2024-09-24T19:25:00Z,2024-09-25T18:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,41376,Cádiz,Sur,R-SEV01-02,Van,6.2,5-10 kg,7.7,0.57,8.27,Delivered,1.0,SAP_ECC,Snowflake,8225404421,SF_BATCH_20240905,2024-10-08T12:19:00Z
PC-2024-004289,2024-09-22,2024-09-22T11:35:00Z,2024-09-22T16:35:00Z,2024-09-22T22:35:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-109,UrbanNest,SMB,B2C,ECO,SAM,Same Day,Critical,12,False,50570,Teruel,Noreste,R-ZAR01-01,Linehaul,0.2,0-1 kg,16.06,1.21,17.27,Delivered,2.0,SAP_ECC,Snowflake,8225404290,SF_BATCH_20240905,2024-10-10T12:32:00Z
PC-2024-004580,2024-09-22,2024-09-22T12:30:00Z,2024-09-23T12:30:00Z,2024-09-24T11:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,50075,Huesca,Noreste,R-ZAR01-01,Linehaul,2.2,1-5 kg,8.34,0.68,9.02,Delivered,1.0,SAP_S4,Snowflake,8225404581,SF_BATCH_20240905,2024-10-22T13:04:00Z
PC-2024-004138,2024-09-22,2024-09-22T12:50:00Z,2024-09-23T00:50:00Z,2024-09-23T09:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,EXP,Express,High,24,False,46379,Barcelona,Este,R-BCN01-02,Van,3.0,1-5 kg,12.61,0.93,13.54,Delivered,1.0,ParcelOps,Snowflake,8225404139,SF_BATCH_20240905,2024-10-07T13:23:00Z
PC-2024-004353,2024-09-22,2024-09-22T13:20:00Z,2024-09-23T03:20:00Z,2024-09-23T18:20:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,EXP,Express,High,24,False,41072,Dos Hermanas,Sur,R-SEV01-02,Van,17.4,10+ kg,13.76,1.12,14.88,Delivered,1.0,SAP_S4,Snowflake,8225404354,SF_BATCH_20240905,2024-10-04T13:37:00Z
PC-2024-004163,2024-09-22,2024-09-22T13:30:00Z,2024-09-22T23:30:00Z,2024-09-23T15:30:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,46394,Barcelona,Este,R-BCN01-02,Van,6.8,5-10 kg,13.47,1.0,14.47,Delivered,2.0,ParcelOps,Snowflake,8225404164,SF_BATCH_20240905,2024-10-21T13:47:00Z
PC-2024-004399,2024-09-22,2024-09-22T14:10:00Z,2024-09-24T17:10:00Z,2024-09-24T19:10:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,41529,Cádiz,Sur,R-SEV01-02,Van,5.9,5-10 kg,7.67,0.6,8.27,Delivered,1.0,SAP_S4,Snowflake,8225404400,SF_BATCH_20240905,2024-10-18T14:41:00Z
PC-2024-004184,2024-09-22,2024-09-22T14:30:00Z,2024-09-24T19:30:00Z,2024-09-25T17:30:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,46265,Barcelona,Este,R-VAL02-01,Van,2.4,1-5 kg,7.76,0.63,8.39,Delivered,1.0,SAP_S4,Snowflake,8225404185,SF_BATCH_20240905,2024-10-12T15:13:00Z
PC-2024-004295,2024-09-22,2024-09-22T14:55:00Z,2024-09-23T19:55:00Z,2024-09-24T18:55:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,STD,Standard,Normal,48,False,50946,Tudela,Noreste,R-ZAR01-01,Linehaul,5.3,5-10 kg,9.19,0.71,9.9,Delivered,1.0,SAP_ECC,Snowflake,8225404296,SF_BATCH_20240905,2024-11-01T15:20:00Z
PC-2024-004541,2024-09-22,2024-09-22T15:10:00Z,2024-09-23T00:10:00Z,2024-09-23T03:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28180,Leganés,Centro,R-MAD02-01,Van,5.5,5-10 kg,18.83,1.47,20.3,Delivered,1.0,SAP_ECC,Snowflake,8225404542,SF_BATCH_20240905,2024-09-30T15:17:00Z
PC-2024-004334,2024-09-22,2024-09-22T15:40:00Z,2024-09-24T20:40:00Z,2024-09-25T18:40:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,28625,Leganés,Centro,R-MAD01-02,Van,4.2,1-5 kg,7.68,0.55,8.23,Delivered,2.0,SAP_S4,Snowflake,8225404335,SF_BATCH_20240905,2024-10-13T16:32:00Z
PC-2024-004428,2024-09-22,2024-09-22T15:40:00Z,2024-09-23T05:40:00Z,2024-09-23T17:40:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,50765,Pamplona,Noreste,R-ZAR01-01,Linehaul,4.6,1-5 kg,12.85,0.88,13.73,Delivered,1.0,ParcelOps,Snowflake,8225404429,SF_BATCH_20240905,2024-10-04T16:06:00Z
PC-2024-004464,2024-09-22,2024-09-22T15:40:00Z,2024-09-23T00:40:00Z,2024-09-23T02:40:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,46321,Sabadell,Este,R-VAL02-01,Van,1.4,1-5 kg,15.18,1.02,16.2,Delivered,1.0,SAP_S4,Snowflake,8225404465,SF_BATCH_20240905,2024-11-02T16:15:00Z
PC-2024-004349,2024-09-22,2024-09-22T16:05:00Z,2024-09-23T03:05:00Z,2024-09-23T21:05:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,EXP,Express,High,24,False,28698,Leganés,Centro,R-MAD02-01,Van,0.3,0-1 kg,10.91,0.75,11.66,Delivered,2.0,ParcelOps,Snowflake,8225404350,SF_BATCH_20240905,2024-11-01T16:34:00Z
PC-2024-004382,2024-09-22,2024-09-22T16:25:00Z,2024-09-23T16:25:00Z,2024-09-24T06:25:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,46890,Tarragona,Este,R-VAL02-01,Van,0.3,0-1 kg,7.97,0.56,8.53,Delivered,2.0,ParcelOps,Snowflake,8225404383,SF_BATCH_20240905,2024-10-04T17:18:00Z
PC-2024-004591,2024-09-22,2024-09-22T16:40:00Z,2024-09-24T02:40:00Z,2024-09-24T14:40:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,STD,Standard,Normal,48,False,46975,Tarragona,Este,R-VAL02-01,Van,0.3,0-1 kg,7.29,0.53,7.82,Delivered,1.0,ParcelOps,Snowflake,8225404592,SF_BATCH_20240905,2024-11-03T16:50:00Z
PC-2024-004544,2024-09-22,2024-09-22T17:00:00Z,2024-09-24T06:00:00Z,2024-09-25T01:00:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,STD,Standard,Normal,48,False,28671,Alcorcón,Centro,R-MAD01-02,Van,10.7,10+ kg,10.31,0.76,11.07,Delivered,1.0,SAP_S4,Snowflake,8225404545,SF_BATCH_20240905,2024-09-30T17:20:00Z
PC-2024-004491,2024-09-22,2024-09-22T17:15:00Z,2024-09-23T14:15:00Z,2024-09-24T06:15:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46720,Badalona,Este,R-VAL02-01,Van,1.8,1-5 kg,9.28,0.71,9.99,Delivered,1.0,SAP_ECC,Snowflake,8225404492,SF_BATCH_20240905,2024-10-01T17:26:00Z
PC-2024-004427,2024-09-23,2024-09-23T07:30:00Z,2024-09-24T12:30:00Z,2024-09-25T13:30:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,41542,Málaga,Sur,R-SEV01-02,Van,1.0,0-1 kg,7.32,0.55,7.87,Delivered,1.0,SAP_ECC,Snowflake,8225404428,SF_BATCH_20240905,2024-10-06T08:25:00Z
PC-2024-004288,2024-09-23,2024-09-23T07:45:00Z,2024-09-23T18:45:00Z,2024-09-24T05:45:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,50730,Pamplona,Noreste,R-ZAR01-01,Linehaul,4.3,1-5 kg,13.0,1.0,14.0,Delivered,1.0,ParcelOps,Snowflake,8225404289,SF_BATCH_20240905,2024-10-09T08:24:00Z
PC-2024-004234,2024-09-23,2024-09-23T08:50:00Z,2024-09-25T17:50:00Z,2024-09-26T14:50:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,41216,Sevilla,Sur,R-SEV01-02,Van,0.5,0-1 kg,6.33,0.51,6.84,Delivered,1.0,SAP_S4,Snowflake,8225404235,SF_BATCH_20240905,2024-10-31T09:32:00Z
PC-2024-004547,2024-09-23,2024-09-23T09:20:00Z,2024-09-24T21:20:00Z,,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46771,Badalona,Este,R-VAL02-01,Van,5.3,5-10 kg,8.84,0.63,9.47,Exception,1.0,SAP_S4,Snowflake,8225404548,SF_BATCH_20240905,2024-09-30T09:49:00Z
PC-2024-004160,2024-09-23,2024-09-23T09:35:00Z,2024-09-24T03:35:00Z,2024-09-24T13:35:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41821,Jerez de la Frontera,Sur,R-SEV01-02,Van,13.6,10+ kg,14.44,1.16,15.6,Delivered,1.0,SAP_ECC,Snowflake,8225404161,SF_BATCH_20240905,2024-10-05T09:49:00Z
PC-2024-004282,2024-09-23,2024-09-23T09:45:00Z,2024-09-23T19:45:00Z,2024-09-24T07:45:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28498,Getafe,Centro,R-MAD01-02,Van,4.5,1-5 kg,11.6,0.84,12.44,Delivered,1.0,ParcelOps,Snowflake,8225404283,SF_BATCH_20240905,2024-11-05T09:58:00Z
PC-2024-004536,2024-09-23,2024-09-23T09:55:00Z,2024-09-24T13:55:00Z,2024-09-25T18:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,28062,Getafe,Centro,R-MAD01-02,Van,7.5,5-10 kg,9.42,0.73,10.15,Delivered,1.0,SAP_S4,Snowflake,8225404537,SF_BATCH_20240905,2024-11-06T10:25:00Z
PC-2024-004454,2024-09-23,2024-09-23T10:25:00Z,2024-09-24T22:25:00Z,2024-09-25T02:25:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,46202,Tarragona,Este,R-BCN01-02,Van,3.5,1-5 kg,8.29,0.61,8.9,Delivered,2.0,SAP_ECC,Snowflake,8225404455,SF_BATCH_20240905,2024-10-28T10:36:00Z
PC-2024-004581,2024-09-23,2024-09-23T10:30:00Z,2024-09-24T09:30:00Z,2024-09-24T23:30:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,41329,Dos Hermanas,Sur,R-SEV01-02,Van,5.3,5-10 kg,9.68,0.75,10.43,Delivered,1.0,SAP_S4,Snowflake,8225404582,SF_BATCH_20240905,2024-10-18T10:38:00Z
PC-2024-004625,2024-09-23,2024-09-23T11:40:00Z,2024-09-23T17:40:00Z,2024-09-24T02:40:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-103,CityCare Pharmacy,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28580,Alcorcón,Centro,R-MAD01-02,Van,8.9,5-10 kg,17.39,1.41,18.8,Delivered,1.0,SAP_ECC,Snowflake,8225404626,SF_BATCH_20240905,2024-10-31T12:08:00Z
PC-2024-004272,2024-09-23,2024-09-23T12:10:00Z,2024-09-24T20:10:00Z,2024-09-25T03:10:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46266,Castellón,Este,R-BCN01-02,Van,19.6,10+ kg,10.65,0.83,11.48,Delivered,2.0,SAP_ECC,Snowflake,8225404273,SF_BATCH_20240905,2024-11-02T12:44:00Z
